Month,LTOTL
5/13/64,54896
5/20/64,54715
5/27/64,53693
6/3/64,54601
6/10/64,54425
6/17/64,56340
6/24/64,55128
7/1/64,55800
7/8/64,55640
7/15/64,56494
7/22/64,54467
7/29/64,54655
8/5/64,55688
8/12/64,55644
8/19/64,55340
8/26/64,54795
9/2/64,55133
9/9/64,55311
9/16/64,57552
9/23/64,56664
9/30/64,55767
10/7/64,56279
10/14/64,56733
10/21/64,57052
10/28/64,56146
11/4/64,56717
11/11/64,56802
11/18/64,57910
11/25/64,56846
12/2/64,58045
12/9/64,57236
12/16/64,59736
12/23/64,59519
12/30/64,58472
1/6/65,59462
1/13/65,58409
1/20/65,58135
1/27/65,57754
2/3/65,58630
2/10/65,57458
2/17/65,58681
2/24/65,56909
3/3/65,57954
3/10/65,57265
3/17/65,59617
3/24/65,57424
3/31/65,57335
4/7/65,57806
4/14/65,58934
4/21/65,58951
4/28/65,58095
5/5/65,58910
5/12/65,58611
5/19/65,58326
5/26/65,57646
6/2/65,58216
6/9/65,58159
6/16/65,60896
6/23/65,59296
6/30/65,59320
7/7/65,59440
7/14/65,60027
7/21/65,59266
7/28/65,58914
8/4/65,59880
8/11/65,59330
8/18/65,59435
8/25/65,58874
9/1/65,58729
9/8/65,58910
9/15/65,60871
9/22/65,61059
9/29/65,59539
10/6/65,60207
10/13/65,61497
10/20/65,60737
10/27/65,59825
11/3/65,61380
11/10/65,60667
11/17/65,62047
11/24/65,61034
12/1/65,61275
12/8/65,60855
12/15/65,62458
12/22/65,63124
12/29/65,62177
1/5/66,62705
1/12/66,61524
1/19/66,60946
1/26/66,60806
2/2/66,61324
2/9/66,60932
2/16/66,61544
2/23/66,59870
3/2/66,60779
3/9/66,59860
3/16/66,61645
3/23/66,61431
3/30/66,60432
4/6/66,61454
4/13/66,61739
4/20/66,62858
4/27/66,61676
5/4/66,62647
5/11/66,61252
5/18/66,62185
5/25/66,60842
6/1/66,61075
6/8/66,61882
6/15/66,63353
6/22/66,63743
6/29/66,62453
7/6/66,63345
7/13/66,64403
7/20/66,63893
7/27/66,63286
8/3/66,64210
8/10/66,63165
8/17/66,63400
8/24/66,61956
8/31/66,62404
9/7/66,63100
9/14/66,64025
9/21/66,65164
9/28/66,63032
10/5/66,64543
10/12/66,63717
10/19/66,64548
10/26/66,63520
11/2/66,65055
11/9/66,64021
11/16/66,66107
11/23/66,63654
11/30/66,64643
12/7/66,64100
12/14/66,65060
12/21/66,67064
12/28/66,66276
1/4/67,65753
1/11/67,65094
1/18/67,65519
1/25/67,64568
2/1/67,63885
2/8/67,65467
2/15/67,66001
2/22/67,65021
3/1/67,64049
3/8/67,64700
3/15/67,65195
3/22/67,65543
3/29/67,63787
4/5/67,65535
4/12/67,65914
4/19/67,66613
4/26/67,66093
5/3/67,66563
5/10/67,65399
5/17/67,66095
5/24/67,64580
5/31/67,65177
6/7/67,65188
6/14/67,65971
6/21/67,67494
6/28/67,66115
7/5/67,66990
7/12/67,67461
7/19/67,67040
7/26/67,67007
8/2/67,67561
8/9/67,66865
8/16/67,68063
8/23/67,66279
8/30/67,65828
9/6/67,66838
9/13/67,66968
9/20/67,67940
9/27/67,67178
10/4/67,68194
10/11/67,68460
10/18/67,69520
10/25/67,67548
11/1/67,68503
11/8/67,68143
11/15/67,69625
11/22/67,69432
11/29/67,69107
12/6/67,69217
12/13/67,69998
12/20/67,71013
12/27/67,71049
1/3/68,72231
1/10/68,69275
1/17/68,71687
1/24/68,69631
1/31/68,69889
2/7/68,69502
2/14/68,69405
2/21/68,69424
2/28/68,69084
3/6/68,70074
3/13/68,69641
3/20/68,69639
3/27/68,69577
4/3/68,70149
4/10/68,68975
4/17/68,71711
4/24/68,69613
5/1/68,71541
5/8/68,69677
5/15/68,72058
5/22/68,69884
5/29/68,69678
6/5/68,70482
6/12/68,71682
6/19/68,73468
6/26/68,71399
7/3/68,72553
7/10/68,71637
7/17/68,73924
7/24/68,71648
7/31/68,71965
8/7/68,72109
8/14/68,72645
8/21/68,72173
8/28/68,71158
9/4/68,71343
9/11/68,69972
9/18/68,71322
9/25/68,73156
10/2/68,73205
10/9/68,71788
10/16/68,74395
10/23/68,74149
10/30/68,73035
11/6/68,73825
11/13/68,73608
11/20/68,73466
11/27/68,74725
12/4/68,73719
12/11/68,72551
12/18/68,74859
12/25/68,74305
12/31/68,74668
1/8/69,74393
1/15/69,75313
1/22/69,74765
1/29/69,73648
2/5/69,73670
2/12/69,74253
2/19/69,73653
2/26/69,72551
3/5/69,73668
3/12/69,73029
3/19/69,73953
3/26/69,73159
4/2/69,73253
4/9/69,73309
4/16/69,75098
4/23/69,74947
4/30/69,77396
5/7/69,74001
5/14/69,74512
5/21/69,75217
5/28/69,74631
6/4/69,75424
6/11/69,74474
6/18/69,75655
6/25/69,75440
7/2/69,76147
7/9/69,75463
7/16/69,79028
7/23/69,74549
7/30/69,73979
8/6/69,76368
8/13/69,75090
8/20/69,76373
8/27/69,76212
9/3/69,75710
9/10/69,73771
9/17/69,76228
9/24/69,76885
10/1/69,76329
10/8/69,75898
10/15/69,78950
10/22/69,76021
10/29/69,76502
11/5/69,78385
11/12/69,77904
11/19/69,79072
11/26/69,77822
12/3/69,79296
12/10/69,77769
12/17/69,80834
12/24/69,80454
12/31/69,79415
1/7/70,79681
1/14/70,79556
1/21/70,80792
1/28/70,78044
2/4/70,79166
2/11/70,77826
2/18/70,79007
2/25/70,77084
3/4/70,77423
3/11/70,76216
3/18/70,79585
3/25/70,77629
4/1/70,79308
4/8/70,78148
4/15/70,81749
4/22/70,81182
4/29/70,79615
5/6/70,80904
5/13/70,80637
5/20/70,79684
5/27/70,78477
6/3/70,79889
6/10/70,78618
6/17/70,81991
6/24/70,79519
7/1/70,80482
7/8/70,80420
7/15/70,83541
7/22/70,80845
7/29/70,79550
8/5/70,81314
8/12/70,80864
8/19/70,82053
8/26/70,80887
9/2/70,81870
9/9/70,80750
9/16/70,82468
9/23/70,82587
9/30/70,81520
10/7/70,80910
10/14/70,83320
10/21/70,83215
10/28/70,81203
11/4/70,82687
11/11/70,80642
11/18/70,84007
11/25/70,83140
12/2/70,84621
12/9/70,80772
12/16/70,86833
12/23/70,85146
12/30/70,82840
1/6/71,86239
1/13/71,84502
1/20/71,86279
1/27/71,84134
2/3/71,83097
2/10/71,81332
2/17/71,88287
2/24/71,82536
3/3/71,84237
3/10/71,83937
3/17/71,85437
3/24/71,83217
3/31/71,85186
4/7/71,84113
4/14/71,85316
4/21/71,86908
4/28/71,86659
5/5/71,87736
5/12/71,85188
5/19/71,87373
5/26/71,86163
6/2/71,85909
6/9/71,85097
6/16/71,86592
6/23/71,86530
6/30/71,86870
7/7/71,86692
7/14/71,90075
7/21/71,89706
7/28/71,87031
8/4/71,88512
8/11/71,87104
8/18/71,88168
8/25/71,87768
9/1/71,88226
9/8/71,88289
9/15/71,88483
9/22/71,88839
9/29/71,88387
10/6/71,89221
10/13/71,90957
10/20/71,89383
10/27/71,91274
11/3/71,90078
11/10/71,88045
11/17/71,91835
11/24/71,93629
12/1/71,89353
12/8/71,90526
12/15/71,91300
12/22/71,92704
12/29/71,95473
1/5/72,92933
1/12/72,92519
1/19/72,93523
1/26/72,96458
2/2/72,91153
2/9/72,90445
2/16/72,93070
2/23/72,89647
3/1/72,89395
3/8/72,89364
3/15/72,90800
3/22/72,90729
3/29/72,91349
4/5/72,92220
4/12/72,91504
4/19/72,93492
4/26/72,95510
5/3/72,93450
5/10/72,92556
5/17/72,94767
5/24/72,92623
5/31/72,95233
6/7/72,93295
6/14/72,94625
6/21/72,94452
6/28/72,94510
7/5/72,94899
7/12/72,92501
7/19/72,95939
7/26/72,94721
8/2/72,96006
8/9/72,95401
8/16/72,96647
8/23/72,93218
8/30/72,94114
9/6/72,90951
9/13/72,91428
9/20/72,95672
9/27/72,93309
10/4/72,96421
10/11/72,94786
10/18/72,95791
10/25/72,99208
11/1/72,95378
11/8/72,96642
11/15/72,90542
11/22/72,91062
11/29/72,89683
12/6/72,90653
12/13/72,94663
12/20/72,93951
12/27/72,91699
1/3/73,96798
1/10/73,93772
1/17/73,95637
1/24/73,95072
1/31/73,93611
2/7/73,91152
2/14/73,95227
2/21/73,91792
2/28/73,93882
3/7/73,92579
3/14/73,95790
3/21/73,95496
3/28/73,95022
4/4/73,94348
4/11/73,94498
4/18/73,100670
4/25/73,95715
5/2/73,97085
5/9/73,98608
5/16/73,100381
5/23/73,97748
5/30/73,95840
6/6/73,95786
6/13/73,93368
6/20/73,98032
6/27/73,96622
7/4/73,101153
7/11/73,96994
7/18/73,99617
7/25/73,98252
8/1/73,99910
8/8/73,95402
8/15/73,97864
8/22/73,98332
8/29/73,97216
9/5/73,95430
9/12/73,96155
9/19/73,98165
9/26/73,100760
10/3/73,99911
10/10/73,96212
10/17/73,100943
10/24/73,102273
10/31/73,102304
11/7/73,98489
11/14/73,104046
11/21/73,102799
11/28/73,101517
12/5/73,101128
12/12/73,99477
12/19/73,105753
12/26/73,101636
1/2/74,107603
1/9/74,103767
1/16/74,104858
1/23/74,104769
1/30/74,102679
2/6/74,100662
2/13/74,104582
2/20/74,105062
2/27/74,100674
3/6/74,100708
3/13/74,102760
3/20/74,102790
3/27/74,100850
4/3/74,101210
4/10/74,101197
4/17/74,103701
4/24/74,103415
5/1/74,104863
5/8/74,104684
5/15/74,107950
5/22/74,103564
5/29/74,109213
6/5/74,102038
6/12/74,105608
6/19/74,105033
6/26/74,106387
7/3/74,108099
7/10/74,107308
7/17/74,110703
7/24/74,110526
7/31/74,105023
8/7/74,105035
8/14/74,106638
8/21/74,108286
8/28/74,104127
9/4/74,110975
9/11/74,105470
9/18/74,106311
9/25/74,110035
10/2/74,109290
10/9/74,102196
10/16/74,110563
10/23/74,107788
10/30/74,107179
11/6/74,108112
11/13/74,104947
11/20/74,108790
11/27/74,109388
12/4/74,104801
12/11/74,109341
12/18/74,112604
12/25/74,112915
1/1/75,109240
1/8/75,105679
1/15/75,110734
1/22/75,114188
1/29/75,108436
2/5/75,109531
2/12/75,109258
2/19/75,108028
2/26/75,108578
3/5/75,105833
3/12/75,102669
3/19/75,106593
3/26/75,109990
4/2/75,108356
4/9/75,105461
4/16/75,111188
4/23/75,111979
4/30/75,117383
5/7/75,113624
5/14/75,113750
5/21/75,117286
5/28/75,116373
6/4/75,111632
6/11/75,106531
6/18/75,112930
6/25/75,116351
7/2/75,112559
7/9/75,107108
7/16/75,112682
7/23/75,112147
7/30/75,108891
8/6/75,107053
8/13/75,108331
8/20/75,110596
8/27/75,107190
9/3/75,111388
9/10/75,107843
9/17/75,108401
9/24/75,116118
10/1/75,116402
10/8/75,109504
10/15/75,112947
10/22/75,115187
10/29/75,114983
11/5/75,109100
11/12/75,114800
11/19/75,115055
11/26/75,118256
12/3/75,113357
12/10/75,112566
12/17/75,114114
12/24/75,120660
12/31/75,118733
1/7/76,116384
1/14/76,115172
1/21/76,115849
1/28/76,120981
2/4/76,118476
2/11/76,114672
2/18/76,119796
2/25/76,122429
3/3/76,120431
3/10/76,109949
3/17/76,116567
3/24/76,118035
3/31/76,118676
4/7/76,110169
4/14/76,115985
4/21/76,122997
4/28/76,121979
5/5/76,121186
5/12/76,120372
5/19/76,121118
5/26/76,120029
6/2/76,116561
6/9/76,112721
6/16/76,121043
6/23/76,122045
6/30/76,125800
7/7/76,123412
7/14/76,122295
7/21/76,120557
7/28/76,121866
8/4/76,125244
8/11/76,116808
8/18/76,125289
8/25/76,123630
9/1/76,127001
9/8/76,120388
9/15/76,119651
9/22/76,124751
9/29/76,129492
10/6/76,117986
10/13/76,130041
10/20/76,127492
10/27/76,123831
11/3/76,129081
11/10/76,123534
11/17/76,124257
11/24/76,126294
12/1/76,120056
12/8/76,121731
12/15/76,126558
12/22/76,131183
12/29/76,132258
1/5/77,128373
1/12/77,124895
1/19/77,124006
1/26/77,127912
2/2/77,122382
2/9/77,127645
2/16/77,127707
2/23/77,131146
3/2/77,127387
3/9/77,122359
3/16/77,121540
3/23/77,131347
3/30/77,125692
4/6/77,118379
4/13/77,125469
4/20/77,130280
4/27/77,131831
5/4/77,135760
5/11/77,132053
5/18/77,128922
5/25/77,125338
6/1/77,127623
6/8/77,117846
6/15/77,124626
6/22/77,132241
6/29/77,133996
7/6/77,129594
7/13/77,132692
7/20/77,132692
7/27/77,130170
8/3/77,130530
8/10/77,124068
8/17/77,127873
8/24/77,126503
8/31/77,129868
9/7/77,123377
9/14/77,129068
9/21/77,131003
9/28/77,136712
10/5/77,132619
10/12/77,131386
10/19/77,129104
10/26/77,131213
11/2/77,129374
11/9/77,123726
11/16/77,125594
11/23/77,132559
11/30/77,129216
12/7/77,131264
12/14/77,129301
12/21/77,138546
12/28/77,143463
1/4/78,137750
1/11/78,128349
1/18/78,136422
1/25/78,135078
2/1/78,137078
2/8/78,133113
2/15/78,136144
2/22/78,137357
3/1/78,132156
3/8/78,129760
3/15/78,130023
3/22/78,133423
3/29/78,134968
4/5/78,131904
4/12/78,130287
4/19/78,135930
4/26/78,138873
5/3/78,144193
5/10/78,139924
5/17/78,134149
5/24/78,136149
5/31/78,136776
6/7/78,134240
6/14/78,132819
6/21/78,148717
6/28/78,147909
7/5/78,138888
7/12/78,146833
7/19/78,152528
7/26/78,138248
8/2/78,147466
8/9/78,139468
8/16/78,145257
8/23/78,146759
8/30/78,147111
9/6/78,141104
9/13/78,144293
9/20/78,146771
9/27/78,152189
10/4/78,149254
10/11/78,155215
10/18/78,150512
10/25/78,153425
11/1/78,152395
11/8/78,142926
11/15/78,146187
11/22/78,148204
11/29/78,149794
12/6/78,141587
12/13/78,146251
12/20/78,148413
12/27/78,155025
1/3/79,152377
1/10/79,142817
1/17/79,149937
1/24/79,145495
1/31/79,141924
2/7/79,144082
2/14/79,148609
2/21/79,139813
2/28/79,142422
3/7/79,137325
3/14/79,149506
3/21/79,136735
3/28/79,141990
4/4/79,136014
4/11/79,142053
4/18/79,148566
4/25/79,149754
5/2/79,148838
5/9/79,144375
5/16/79,145554
5/23/79,142348
5/30/79,149320
6/6/79,143164
6/13/79,143938
6/20/79,147144
6/27/79,151008
7/4/79,147908
7/11/79,143679
7/18/79,153167
7/25/79,147901
8/1/79,149071
8/8/79,143539
8/15/79,150215
8/22/79,148705
8/29/79,152439
9/5/79,151212
9/12/79,145178
9/19/79,148083
9/26/79,153009
10/3/79,148789
10/10/79,154076
10/17/79,157673
10/24/79,152324
10/31/79,155195
11/7/79,148990
11/14/79,155464
11/21/79,155469
11/28/79,156784
12/5/79,155982
12/12/79,156034
12/19/79,155494
12/26/79,155162
1/2/80,164171
1/9/80,157973
1/16/80,155230
1/23/80,157734
1/30/80,149509
2/6/80,151578
2/13/80,158844
2/20/80,162028
2/27/80,152488
3/5/80,153809
3/12/80,149444
3/19/80,151448
3/26/80,157359
4/2/80,151920
4/9/80,152617
4/16/80,159239
4/23/80,160058
4/30/80,160601
5/7/80,156467
5/14/80,160987
5/21/80,157938
5/28/80,165586
6/4/80,160391
6/11/80,158074
6/18/80,160944
6/25/80,157451
7/2/80,161308
7/9/80,160686
7/16/80,165569
7/23/80,162953
7/30/80,159029
8/6/80,149710
8/13/80,154801
8/20/80,161159
8/27/80,158206
9/3/80,157783
9/10/80,163381
9/17/80,159534
9/24/80,161634
10/1/80,164548
10/8/80,154799
10/15/80,162117
10/22/80,162914
10/29/80,161711
11/5/80,164815
11/12/80,162491
11/19/80,165210
11/26/80,163153
12/3/80,155091
12/10/80,157089
12/17/80,168209
12/24/80,166349
12/31/80,166345
1/7/81,160863
1/14/81,163585
1/21/81,156259
1/28/81,155551
2/4/81,157933
2/11/81,160332
2/18/81,162546
2/25/81,161911
3/4/81,164836
3/11/81,156478
3/18/81,161923
3/25/81,162949
4/1/81,160278
4/8/81,160812
4/15/81,165644
4/22/81,169557
4/29/81,175135
5/6/81,163905
5/13/81,161365
5/20/81,165962
5/27/81,160898
6/3/81,168275
6/10/81,159591
6/17/81,170007
6/24/81,163208
7/1/81,166907
7/8/81,168398
7/15/81,167750
7/22/81,173539
7/29/81,165051
8/5/81,168483
8/12/81,164349
8/19/81,166803
8/26/81,162167
9/2/81,165491
9/9/81,165755
9/16/81,165051
9/23/81,166423
9/30/81,166881
10/7/81,157460
10/14/81,169031
10/21/81,172009
10/28/81,163539
11/4/81,169129
11/11/81,165845
11/18/81,167982
11/25/81,168518
12/2/81,171354
12/9/81,171978
12/16/81,172637
12/23/81,177708
12/30/81,175359
1/6/82,171813
1/13/82,170894
1/20/82,177629
1/27/82,172342
2/3/82,177196
2/10/82,168004
2/17/82,176295
2/24/82,165977
3/3/82,172832
3/10/82,166556
3/17/82,169531
3/24/82,166970
3/31/82,167186
4/7/82,167643
4/14/82,168416
4/21/82,175023
4/28/82,177721
5/5/82,170703
5/12/82,171267
5/19/82,171353
5/26/82,167000
6/2/82,176021
6/9/82,172022
6/16/82,172579
6/23/82,171297
6/30/82,168385
7/7/82,175120
7/14/82,170562
7/21/82,172948
7/28/82,172937
8/4/82,174156
8/11/82,172858
8/18/82,173326
8/25/82,175194
9/1/82,175055
9/8/82,173066
9/15/82,174840
9/22/82,173389
9/29/82,170671
10/6/82,170675
10/13/82,176260
10/20/82,181319
10/27/82,173830
11/3/82,176536
11/10/82,177011
11/17/82,175821
11/24/82,176108
12/1/82,180409
12/8/82,176446
12/15/82,184290
12/22/82,180143
12/29/82,184666
1/5/83,181757
1/12/83,182736
1/19/83,182628
1/26/83,176950
2/2/83,177147
2/9/83,175437
2/16/83,178503
2/23/83,182702
3/2/83,182314
3/9/83,175080
3/16/83,179499
3/23/83,177262
3/30/83,176940
4/6/83,179169
4/13/83,177021
4/20/83,181881
4/27/83,186195
5/4/83,180529
5/11/83,178715
5/18/83,182208
5/25/83,181179
6/1/83,189250
6/8/83,180912
6/15/83,184298
6/22/83,185456
6/29/83,182032
7/6/83,187356
7/13/83,187470
7/20/83,190274
7/27/83,183028
8/3/83,187330
8/10/83,185566
8/17/83,186008
8/24/83,183323
8/31/83,188062
9/7/83,191251
9/14/83,186424
9/21/83,194985
9/28/83,190445
10/5/83,190158
10/12/83,194569
10/19/83,190177
10/26/83,187671
11/2/83,188000
11/9/83,185562
11/16/83,189376
11/23/83,192091
11/30/83,189636
12/7/83,189953
12/14/83,192600
12/21/83,195608
12/28/83,196284
1/4/84,202919
1/11/84,198760
1/18/84,197209
1/25/84,194746
2/1/84,191942
2/8/84,187807
2/15/84,189797
2/22/84,190645
2/29/84,182284
3/7/84,186084
3/14/84,194689
3/21/84,191108
3/28/84,185156
4/4/84,192317
4/11/84,192184
4/18/84,196334
4/25/84,204775
5/2/84,206267
5/9/84,198486
5/16/84,192673
5/23/84,191181
5/30/84,196864
6/6/84,194929
6/13/84,193208
6/20/84,202504
6/27/84,193787
7/4/84,199734
7/11/84,198463
7/18/84,201422
7/25/84,193753
8/1/84,198988
8/8/84,196235
8/15/84,194197
8/22/84,194038
8/29/84,192840
9/5/84,198779
9/12/84,200150
9/19/84,200945
9/26/84,198979
10/3/84,199774
10/10/84,200233
10/17/84,199445
10/24/84,191955
10/31/84,193889
11/7/84,203159
11/14/84,202212
11/21/84,201224
11/28/84,199674
12/5/84,199150
12/12/84,202010
12/19/84,203883
12/26/84,203249
1/2/85,214418
1/9/85,201400
1/16/85,206195
1/23/85,198642
1/30/85,197857
2/6/85,199448
2/13/85,200743
2/20/85,204336
2/27/85,197121
3/6/85,202233
3/13/85,205101
3/20/85,199778
3/27/85,199038
4/3/85,200216
4/10/85,206529
4/17/85,208226
4/24/85,209376
5/1/85,220757
5/8/85,211764
5/15/85,208786
5/22/85,208745
5/29/85,207276
6/5/85,209110
6/12/85,207425
6/19/85,209916
6/26/85,206378
7/3/85,211987
7/10/85,209655
7/17/85,213735
7/24/85,207212
7/31/85,209326
8/7/85,209157
8/14/85,212708
8/21/85,208228
8/28/85,209998
9/4/85,217421
9/11/85,216000
9/18/85,211931
9/25/85,217134
10/2/85,212785
10/9/85,216176
10/16/85,217488
10/23/85,216727
10/30/85,204562
11/6/85,218577
11/13/85,223112
11/20/85,211008
11/27/85,212008
12/4/85,229870
12/11/85,223857
12/18/85,227117
12/25/85,225118
12/31/85,232490
1/8/86,222157
1/15/86,225812
1/22/86,234760
1/29/86,225308
2/5/86,220763
2/12/86,220194
2/19/86,224101
2/26/86,218469
3/5/86,218357
3/12/86,224746
3/19/86,217679
3/26/86,221034
4/2/86,220788
4/9/86,220981
4/16/86,226173
4/23/86,231305
4/30/86,229310
5/7/86,227042
5/14/86,224179
5/21/86,228212
5/28/86,229959
6/4/86,227895
6/11/86,224201
6/18/86,230029
6/25/86,225263
7/2/86,229104
7/9/86,229451
7/16/86,237004
7/23/86,226844
7/30/86,228468
8/6/86,228723
8/13/86,228741
8/20/86,227895
8/27/86,229123
9/3/86,234837
9/10/86,236656
9/17/86,232753
9/24/86,233647
10/1/86,232101
10/8/86,233520
10/15/86,238904
10/22/86,240743
10/29/86,232816
11/5/86,238003
11/12/86,238215
11/19/86,246050
11/26/86,238158
12/3/86,241711
12/10/86,243130
12/17/86,250575
12/24/86,249145
12/31/86,262276
1/7/87,249248
1/14/87,249537
1/21/87,254195
1/28/87,253235
2/4/87,242927
2/11/87,238563
2/18/87,244262
2/25/87,235101
3/4/87,239291
3/11/87,243615
3/18/87,239054
3/25/87,238208
4/1/87,241981
4/8/87,251459
4/15/87,249469
4/22/87,262014
4/29/87,262375
5/6/87,265172
5/13/87,264300
5/20/87,249377
5/27/87,261882
6/3/87,248626
6/10/87,248686
6/17/87,254251
6/24/87,260512
7/1/87,254293
7/8/87,253884
7/15/87,251230
7/22/87,251949
7/29/87,249710
8/5/87,251913
8/12/87,249796
8/19/87,248557
8/26/87,255202
9/2/87,249426
9/9/87,258945
9/16/87,260750
9/23/87,279151
9/30/87,256500
10/7/87,256624
10/14/87,261330
10/21/87,262313
10/28/87,269313
11/4/87,254783
11/11/87,259421
11/18/87,256793
11/25/87,257473
12/2/87,267910
12/9/87,262464
12/16/87,265527
12/23/87,263977
12/30/87,269019
1/6/88,268862
1/13/88,265066
1/20/88,272238
1/27/88,264125
2/3/88,259704
2/10/88,248740
2/17/88,263357
2/24/88,254921
3/2/88,257541
3/9/88,256367
3/16/88,259986
3/23/88,258915
3/30/88,257744
4/6/88,268005
4/13/88,265861
4/20/88,272460
4/27/88,269679
5/4/88,266912
5/11/88,273454
5/18/88,262800
5/25/88,258766
6/1/88,270032
6/8/88,269115
6/15/88,272434
6/22/88,267069
6/29/88,273976
7/6/88,275394
7/13/88,278653
7/20/88,268993
7/27/88,266227
8/3/88,270766
8/10/88,269192
8/17/88,269023
8/24/88,266679
8/31/88,269186
9/7/88,271472
9/14/88,274226
9/21/88,293187
9/28/88,278978
10/5/88,270039
10/12/88,278097
10/19/88,275859
10/26/88,270881
11/2/88,274541
11/9/88,276974
11/16/88,280109
11/23/88,274042
11/30/88,279635
12/7/88,281486
12/14/88,280034
12/21/88,282661
12/28/88,289403
1/4/89,296353
1/11/89,287892
1/18/89,284604
1/25/89,284253
2/1/89,279891
2/8/89,269371
2/15/89,272412
2/22/89,275338
3/1/89,275760
3/8/89,278453
3/15/89,276827
3/22/89,276031
3/29/89,276233
4/5/89,275658
4/12/89,279488
4/19/89,289771
4/26/89,287423
5/3/89,296551
5/10/89,295839
5/17/89,282888
5/24/89,276723
5/31/89,280756
6/7/89,280033
6/14/89,284177
6/21/89,290839
6/28/89,292245
7/5/89,283581
7/12/89,294800
7/19/89,280322
7/26/89,280775
8/2/89,281518
8/9/89,283056
8/16/89,281325
8/23/89,282122
8/30/89,277615
9/6/89,283555
9/13/89,282024
9/20/89,293733
9/27/89,283902
10/4/89,287207
10/11/89,286432
10/18/89,287084
10/25/89,277836
11/1/89,284596
11/8/89,283909
11/15/89,282526
11/22/89,284517
11/29/89,296221
12/6/89,287286
12/13/89,293299
12/20/89,291858
12/27/89,305392
1/3/90,301389
1/10/90,295831
1/17/90,297079
1/24/90,289837
1/31/90,287060
2/7/90,283459
2/14/90,284223
2/21/90,289548
2/28/90,287073
3/7/90,293776
3/14/90,288995
3/21/90,293018
3/28/90,289964
4/4/90,291289
4/11/90,293208
4/18/90,301392
4/25/90,292392
5/2/90,294780
5/9/90,293403
5/16/90,297574
5/23/90,291654
5/30/90,295181
6/6/90,298688
6/13/90,302948
6/20/90,297406
6/27/90,299655
7/4/90,302556
7/11/90,304977
7/18/90,297470
7/25/90,299634
8/1/90,299125
8/8/90,304821
8/15/90,301588
8/22/90,304100
8/29/90,300824
9/5/90,314901
9/12/90,304539
9/19/90,313135
9/26/90,305248
10/3/90,309729
10/10/90,310257
10/17/90,306569
10/24/90,301429
10/31/90,308641
11/7/90,307958
11/14/90,318824
11/21/90,309655
11/28/90,312318
12/5/90,312849
12/12/90,314647
12/19/90,310573
12/26/90,313939
1/2/91,305350
1/9/91,301610
1/16/91,307269
1/23/91,315611
1/30/91,306982
2/6/91,304311
2/13/91,306190
2/20/91,314601
2/27/91,307333
3/6/91,313898
3/13/91,304876
3/20/91,315833
3/27/91,308388
4/3/91,312010
4/10/91,307498
4/17/91,312298
4/24/91,304709
5/1/91,315267
5/8/91,306857
5/15/91,310575
5/22/91,306905
5/29/91,314236
6/5/91,313786
6/12/91,313823
6/19/91,313800
6/26/91,316895
7/3/91,316721
7/10/91,320438
7/17/91,314365
7/24/91,311917
7/31/91,314102
8/7/91,323233
8/14/91,312073
8/21/91,315867
8/28/91,311716
9/4/91,330786
9/11/91,316001
9/18/91,333539
9/25/91,315665
10/2/91,317553
10/9/91,315291
10/16/91,326897
10/23/91,316746
10/30/91,317327
11/6/91,323274
11/13/91,337746
11/20/91,320367
11/27/91,323204
12/4/91,327508
12/11/91,331895
12/18/91,329614
12/25/91,340549
1/1/92,347150
1/8/92,334300
1/15/92,327535
1/22/92,337113
1/29/92,323845
2/5/92,324304
2/12/92,325284
2/19/92,342066
2/26/92,324790
3/4/92,327866
3/11/92,328228
3/18/92,333057
3/25/92,326769
4/1/92,332179
4/8/92,325254
4/15/92,334790
4/22/92,324048
4/29/92,325763
5/6/92,325836
5/13/92,329507
5/20/92,322698
5/27/92,335813
6/3/92,331548
6/10/92,331732
6/17/92,330924
6/24/92,336419
7/1/92,334135
7/8/92,339359
7/15/92,335386
7/22/92,337130
7/29/92,332187
8/5/92,345347
8/12/92,334227
8/19/92,335314
8/26/92,333147
9/2/92,342662
9/9/92,346329
9/16/92,346944
9/23/92,354387
9/30/92,357571
10/7/92,340176
10/14/92,356183
10/21/92,339573
10/28/92,340386
11/4/92,347950
11/11/92,351182
11/18/92,343201
11/25/92,350454
12/2/92,351649
12/9/92,349960
12/16/92,356210
12/23/92,367033
12/30/92,362683
1/6/93,371120
1/13/93,352775
1/20/93,370484
1/27/93,351589
2/3/93,358782
2/10/93,348400
2/17/93,358413
2/24/93,352565
3/3/93,358473
3/10/93,351243
3/17/93,352245
3/24/93,355476
3/31/93,361430
4/7/93,360916
4/14/93,367031
4/21/93,365460
4/28/93,360838
5/5/93,363514
5/12/93,370271
5/19/93,359945
5/26/93,374022
6/2/93,370958
6/9/93,367250
6/16/93,369651
6/23/93,380131
6/30/93,387233
7/7/93,382048
7/14/93,375095
7/21/93,378127
7/28/93,367450
8/4/93,376052
8/11/93,374299
8/18/93,377318
8/25/93,371677
9/1/93,377807
9/8/93,382671
9/15/93,381767
9/22/93,402163
9/29/93,384541
10/6/93,379288
10/13/93,384040
10/20/93,381898
10/27/93,379598
11/3/93,379283
11/10/93,385786
11/17/93,384952
11/24/93,390325
12/1/93,385713
12/8/93,382335
12/15/93,390899
12/22/93,401155
12/29/93,401495
1/5/94,396377
1/12/94,388625
1/19/94,407031
1/26/94,392912
2/2/94,403727
2/9/94,392404
2/16/94,388626
